comment_id,video_id,category,category_label,text,like_count,published_at,vader_compound,textblob_polarity,textblob_subjectivity,afinn_score,afinn_normalized,sent_neg_score,lex_tfidf_sum,lex_tfidf_max,lex_unique_terms,lex_top_terms,lex_sadness,lex_anxiety,lex_negative_emotion,lex_health,lex_hopelessness,lex_exhaustion,lex_numbness,lex_suicidal,self_disclosure_flag,self_disclosure_score,self_disclosure_reason,word_count,lexical_diversity,depression_signal_score
Ugz_idWr2HNUeGleCFZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Joe is right when you get older you don’t need to do all those crazy routines. You do a full body workout with some basic exercise exercises and you can maintain your physique. I am 65 and in great shape and I have a 45 minute routine  I do 3-4 times a week.,1497,2025-09-03T08:17:11Z,0.4019,0.1671,0.5323,1.0,0.0196,0.076,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,51,0.7843,0.0152
UgyJ91uXFlSkOHXbkwB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"It’s all about building up to that. Don’t just start tomorrow and go to failure cuz u won’t stick with it. Start low and gradually but steadily work up from there and maintain what is ultimately sustainable. There’s a big difference between challenging yourself, hurting yourself and maintaining a healthy routine. You’ll learn so much about ur body and it will adapt faster than you think with consistency.",1002,2025-09-02T04:04:43Z,-0.2023,0.1313,0.4875,4.0,0.0548,0.1274,1.0,1.0,1,hurting,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,73,0.7671,0.32548
UgydD9sEHwsI8heS7qB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,That warm up is more than my entire workout,18,2025-10-12T04:15:07Z,0.2263,0.3667,0.575,1.0,0.1111,0.0821,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.01642
UgxYvRGO3IbHqVye4Nd4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,20 sets of aliens and 20 sets of Jamie pull up that video,346,2025-08-27T01:06:04Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,11,0.8182,0.0
Ugw3m8hwr1Dddorv-8N4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,When your juiced on TRT you can look like this doing kettle bells only lol don’t try that without the juice you won’t look this jacked,21,2025-09-29T02:51:50Z,0.6486,0.4,0.85,8.0,0.2857,0.1214,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,28,0.8571,0.02428
UgzWyGMc4PqMm6wLQhd4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,That and TRT for the win 🏆,430,2025-08-23T00:59:12Z,0.5859,0.8,0.4,4.0,0.6667,0.0571,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.01142
Ugz1DIilgiykSla8MfJ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Uncle Joe GOAT,2,2026-03-27T03:32:14Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.0
UgxBxD7jJynXaEV3xch4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"100 sit ups….100 push ups, 100 squats, and a 10km run! Do it every single day!",101,2025-08-23T05:22:59Z,0.0,-0.0893,0.2143,0.0,0.0,0.0561,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,0.9286,0.01122
UgzVyt3pYUsM2g6FvK54AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,JOE IS A BEAST,293,2025-09-11T13:17:14Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
UgzQaSHvSa-ZOqC7E1h4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Rogan is a beast man anyone who’s been doing that workout daily for years is ready to go at anytime.,266,2025-08-31T20:19:55Z,0.3612,0.1,0.25,0.0,0.0,0.0357,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,21,0.9524,0.0071400000000000005
UgygTdG0_puzAA9aVnd4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Good work Joe !,11,2025-09-03T09:46:13Z,0.4926,0.875,0.6,3.0,1.0,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.01714
UgzeFokoI4mdouxzbcd4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Saving this workout for sure,97,2025-08-28T11:36:12Z,0.3182,0.5,0.8889,0.0,0.0,0.127,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.025400000000000002
Ugx6Yq8iP_ZtWk_lrBB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,he trens really hard,54,2025-08-21T16:17:53Z,-0.1761,-0.2917,0.5417,-1.0,-0.25,0.2825,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.056499999999999995
Ugz35FCwO98TVAonyJd4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Thanx Joe!!!!!,5,2025-08-30T20:30:31Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.0
Ugw_gd35sf4FoNmoHl54AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Love it,0,2025-09-28T22:30:24Z,0.6369,0.5,0.6,3.0,1.5,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.01714
UgwTMCQilTFSe92W30V4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Joe is in shape,61,2025-08-27T22:17:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
UgzNoDfdVhRM91qJkiZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Action Bronson in the clips 🤙🏽,10,2025-08-24T00:13:32Z,0.4939,0.1,0.1,0.0,0.0,0.0143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.00286
UgzUa7xHwDMjArXA6094AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Golden thanks for sharing!!,0,2026-03-01T04:26:24Z,0.7418,0.3063,0.35,2.0,0.5,0.05,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.010000000000000002
UgwiaghpdSj5phFD0jV4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"1.Cold Plunge: ~3 minutes at ~34 °F to kick off recovery and readiness. ￼<br>	2.	Warm-up (~5 rounds):<br>	•	20 bodyweight squats<br>	•	20 push-ups ￼<br>	3.	Kettlebell Circuit (often done with a 70 lb kettlebell, adjusted as needed):<br>	•	Swings: 3 sets × 10 reps per arm<br>	•	Overhead Press: 3 × 10 per arm<br>	•	Windmills: 3 × 10 per arm<br>	•	Renegade Rows: 3 × 10 per arm <br>(For non fighters)",1509,2025-08-29T02:56:32Z,0.2023,0.5,1.0,1.0,0.0175,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,57,0.7368,0.02858
Ugy2I10YdRmPF7L3ddp4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Beast mode!😤,0,2026-03-07T23:55:16Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.0
UgzZZH3PNtznk6IL3eZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Joes a warrior ex kwando fighter 🥊🥊,343,2025-08-21T00:26:41Z,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.0
Ugzn3Sb28hTPABdpCE54AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Love it! I&#39;m 48 i need this shit in my life,15,2025-08-27T22:14:40Z,-0.088,0.2125,0.7,-1.0,-0.1,0.1537,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,10,1.0,0.030740000000000003
Ugwf8NIuiDpUHXy3BLB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Beastmode,0,2025-09-24T23:12:14Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1,1.0,0.0
UgwGG5_Xaiwn5hbtVD54AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,He&#39;s monster... I can&#39;t do 40 push up in my 30&#39;s but he does easy 100,15,2025-08-23T21:48:31Z,0.5927,0.4333,0.8333,1.0,0.0714,0.119,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,14,1.0,0.0238
UgzX6xP3mS6_h1S4OMJ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,A beast!,0,2025-09-05T23:26:29Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.0
Ugyy9JJQnEz3egHsfMx4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"His warm up would kill me, He must be one of the fittest guys for his age anywhere",72,2025-08-28T20:07:42Z,-0.5859,0.6,0.6,-2.0,-0.1111,0.2849,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,18,0.9444,0.05698
UgxEYJsIumbe4BBzVmZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Joe Rogan is strong as reinforced concrete and healthy as a dogwood! He is a true example that being 50+ years old doesn&#39;t have to mean you have weakened physically and mentally !!,408,2025-08-30T14:06:41Z,0.8114,0.1487,0.4267,4.0,0.129,0.061,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,31,0.8387,0.0122
Ugxcy5gBg-ZcoHjkl3B4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Dude you are beast!!!!!,0,2026-02-25T02:27:18Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
Ugxy2gXRo1Jc9POmjCl4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Like a tied up turkey lol,3,2025-09-18T03:35:27Z,0.6486,0.8,0.7,5.0,0.8333,0.1,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,6,1.0,0.020000000000000004
UgzBGIb-kdMsdNsdBbZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,THANK YOU!,0,2025-10-13T14:25:02Z,0.4199,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.0
UgyikrVfRxXGemGsedt4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Now I know what my workout for tomorrow is ! 🥳💪,2,2025-10-14T13:50:29Z,0.4389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.0
UgxIYL6Hu9MAWrXBZSF4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Rogan is a BEAST,47,2025-08-30T14:47:55Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
Ugxc0QafthAKg83G8lV4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Hell yeah!,0,2025-09-18T12:13:18Z,-0.5707,0.0,0.0,-3.0,-1.5,0.4488,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,2,1.0,0.08976
UgxjXuO1v7PNjT5iRYp4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"Joe Rogan is still a BEAST!!!!! ( and, will probably be until he meets his maker) Colossal RESPECT for this man!",37,2025-09-01T00:20:40Z,0.7185,0.375,0.8,2.0,0.1,0.1143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,20,1.0,0.022860000000000002
UgwmLFvXzAsnS5T_wsh4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"I mean it’s not ideal for hypertrophy, strength, time management, etc. but it’s far beyond anything that most people do everyday. Probably extremely good for mobility too.",13,2025-08-30T12:40:45Z,0.6706,0.0562,0.7313,5.0,0.1724,0.1045,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,29,0.8966,0.020900000000000002
UgyvOR8uYJGYVPlvu8N4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"Great workout, joe.",0,2025-10-02T21:58:29Z,0.6249,0.8,0.75,3.0,1.0,0.1071,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.02142
UgzbEH1K1yj6LLjw-X14AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"Being out of shape and 63… I don’t know if I could EVER do that entire workout. Mad respect, Joe.",17,2025-08-28T17:27:33Z,-0.0258,-0.3125,0.8125,-1.0,-0.05,0.227,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,20,0.95,0.0454
UgyuDap7BRGKjglAWzV4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,SUCH A LYER,2,2026-03-05T11:09:33Z,0.0,0.0,0.5,0.0,0.0,0.0714,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.014280000000000001
UgwYc4VcXA_Psm0FBJx4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Tufff🔥,0,2026-03-10T07:03:40Z,-0.34,0.0,0.0,0.0,0.0,0.0971,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,1,1.0,0.019420000000000003
UgwwMPhZKRQi-bx1TkZ4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Joe is a Beast! 👹,25,2025-08-24T06:54:22Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
Ugz1UbuC1ShEf0_Kn114AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,"Smart! Activating the body with natural adrenaline from the cold 🥶 will boost circulation, reduce inflammation, and get into ketosis once you workout..",5,2025-08-30T17:50:25Z,0.8016,-0.0774,0.681,3.0,0.1364,0.1194,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,22,0.9545,0.023880000000000002
UgylE7qNHyev8vhhakB4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Such an awesome dude,0,2026-03-09T21:45:35Z,0.6249,0.5,0.75,4.0,1.0,0.1071,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.02142
UgxYyYBrBQE5Cq6gttx4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,that’s impressive. I’ve just recently started at the gym and I still feel like I’m going to die. I love it though. I enjoy how I feel after and the perspiration. Looking forward to improving beyond measure.🎉,3,2025-10-05T04:00:54Z,0.93,0.475,0.5875,9.0,0.225,0.0839,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,40,0.775,0.01678
UgyYDhApRUXMw_OkEal4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,thats s great cardio routine,0,2025-10-07T09:32:01Z,0.6249,0.8,0.75,3.0,0.6,0.1071,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,5,1.0,0.02142
UgxnavzvE11u3m_Zki94AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Rogan is my inspiration.,7,2025-08-29T02:19:41Z,0.5267,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
Ugw4drVFmpTV80iIOcV4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,Rogan is a beast!,0,2025-09-27T05:09:27Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,4,1.0,0.0
Ugy4Ljk8QWfbszSapPx4AaABAg,Xdz99XJyU_Y,fitness_wellness,Fitness / Wellness,You look great Joe! Keep up the good work.,7,2025-08-26T11:59:22Z,0.807,0.85,0.675,6.0,0.6667,0.0964,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.019280000000000002
UgwZ4UXsHax9Qh7Tin14AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Shoutout to everyone secretly doing this in their room,3050,2025-05-26T09:18:07Z,0.0,-0.4,0.7,0.0,0.0,0.2143,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,9,1.0,0.04286
UgxCmtrOHC_1ejmjtid4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Someone keep liking this pls so I get reminded to do this everyday,18659,2024-08-31T06:15:39Z,0.4723,-0.2,0.6,2.0,0.1538,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,0.9231,0.02858
UgzPobswxkhpU5Ki-ux4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Someone keep liking this pls so I get reminded to do this everyday,2462,2025-12-22T15:47:10Z,0.4723,-0.2,0.6,2.0,0.1538,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,13,0.9231,0.02858
Ugy_9kS1XcBLqIWARNh4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Can someone like this everyday so I get reminded to do it?,1353,2026-01-12T21:18:33Z,0.3612,-0.2,0.6,2.0,0.1667,0.1429,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,1.0,0.02858
UgwsXAxoo8PAH1faZvR4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Let&#39;s start 2026 strong 💪🙃,1521,2026-01-03T07:15:51Z,0.5106,0.4333,0.7333,2.0,0.6667,0.1048,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.020960000000000003
UgyM2FLfV4tVPQBAwf94AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"The first time I tried this video I made it through 8.5 minutes and got so discouraged, but I kept trying and every day since I&#39;ve seen improvement in my strength, flexibility and overall health. TODAY after 2 weeks of doing this video 7 days a week, I did the ENTIRE video without having to pause it to take a longer break!! Anyone reading the comments thinking they can&#39;t do it, you ABSOLUTELY CAN! Just takes motivation and consistency!!💜💜💜 Anna, thank you so much for your great videos, you&#39;re an inspiration to me and I&#39;m so glad to be starting my fitness journey with your channel!",20876,2023-08-01T23:48:53Z,0.9956,0.25,0.4885,14.0,0.1359,0.0698,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,103,0.7767,0.01396
UgxsAu0vg0Vg8vZdeZ94AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"To all of you who did 10 minutes or less, well done! I only managed 7 minutes today as my first day! 😂 we should all be proud for even getting up and doing this 💜💜",8245,2023-09-22T17:15:54Z,0.9501,0.226,0.6,2.0,0.0625,0.0857,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,32,0.9375,0.01714
Ugwr2KuebnRWgPMo0VZ4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Day one of excercise...<br>Can&#39;t complete only doing 18 min workout <br>....keep liking it so I can continue...,424,2026-02-28T05:00:05Z,0.4019,0.05,0.7,2.0,0.1053,0.1,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,19,0.9474,0.020000000000000004
Ugze3M1NUAp2EIhJlAt4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"Day1 - 48% felt a little dehydrated, dizzy <br>Day2 - 100%  struggled a little and tried doing each excersice as much as i could and i took 3 breaks in between<br>Day 3- 100% i did it without any breaks but i&#39;m still struggling with a 2-3 exercises <br>-<br>i just started everything agan after a long break <br>day1 : i could only do it till 85% <br>day2: i coould only do 50% ( cus of muscle pains and devotionally did all the excercises til there w almost 3-4 breaks)<br><br><br>-<br>thank you guys for your support... it means a lot.",2895,2024-12-11T13:20:47Z,-0.1433,-0.0375,0.6,-1.0,-0.0104,0.1403,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,PRON-subj + struggle,96,0.6458,0.52806
UgxtVA7eLoyT4Ry44SR4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"I am a bigger woman. I have been my whole life. I couldn&#39;t finish this entire workout, but I am taking my health into my hands, so please like this so I can come back and keep trying ❤️ Im proud of you, keep going!",6425,2024-09-18T15:18:02Z,0.9201,0.24,0.505,5.0,0.1136,0.0721,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,44,0.7727,0.01442
UgwPVPX8c9X4vMZ43UF4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"I&#39;ve pcos and my doctor has advised me to workout daily. Plx keep liking so I won&#39;t forget.<br>Edit:<br>Thankyou so much guys for the likes, it&#39;s really helping me a lot.🥺❤",1554,2025-02-04T15:54:09Z,0.9041,0.1333,0.1333,8.0,0.2353,0.019,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,34,0.9118,0.0038
UgxLpipfZYUk0IKLioh4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Dang girl that is so hard for beginners!,607,2025-11-21T13:20:52Z,-0.2865,-0.3646,0.5417,-1.0,-0.125,0.2991,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,1.0,0.05982
UgwR1EnNBdKYBM09xKR4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"Day 1 <a href=""https://www.youtube.com/watch?v=cbKkB3POqaY&amp;t=270"">4:30</a><br>Day 2 <a href=""https://www.youtube.com/watch?v=cbKkB3POqaY&amp;t=449"">7:29</a> <br>Big update: on day 6 I managed to finish everything!!!! So if I could finish, you can too!!!! 💗💗",947,2025-06-27T10:03:15Z,0.918,0.0,0.0,1.0,0.0435,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,23,0.7826,0.0
UgxtZrtbg1rdkwRQZ0l4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"It&#39;s my first day and I finished all 28 minutes, I&#39;m proud of myself.If anyone sees this comment, please remind me to do this everyday.",22443,2024-04-07T19:26:46Z,0.6597,0.2833,0.6444,3.0,0.12,0.0921,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,25,0.96,0.018420000000000002
UgxZAB9B50vK1Kjt6tl4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"Day 1: 20%, couldn&#39;t breathe, shaking, dizzy, almost passed out<br>Day 2: 32%, sweating, muscle pain<br>Day 3: didn&#39;t do anything, bc of  muscle pain. Couldn&#39;t take stairs, especially down, legs hurt<br>Day 4: 46% sweaty but much better<br>Day 5: 65% at this moment I was sure I can do it some day<br>Day 6: 94% almost there<br>Day 7: 100% Yay! But still slightly cheating in some exercises, will keep going<br>Thanks for the workout!",2159,2024-05-21T21:08:59Z,0.4794,0.0764,0.4583,-6.0,-0.0845,0.0896,1.3576,0.8768,2,pain;hurt,0.0,0.0,1.3576,0.0,0.0,0.0,0.0,0.0,0,0.0,,71,0.7042,0.31792
UgyyeX1N5L3U6k0MOXZ4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,I think i saw god during those planks,21,2026-04-08T16:53:36Z,0.2732,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,8,0.875,0.0
UgxSsOEiPklZ1VD-dLB4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,I had started this workout routine for a few days before but after that I lost track 😢so pls keep liking this in order to keep me going.,1896,2025-04-10T14:06:51Z,-0.4767,-0.2,0.1,-1.0,-0.0357,0.2178,1.0,1.0,1,lost,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.8,PRON-subj + lose,28,0.8929,0.74356
Ugy4tT-n-lrkj8u46zx4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Someone please keep liking this so I get reminded daily to this,3122,2024-10-20T03:18:50Z,0.6124,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,12,0.9167,0.0
UgzsbuPTk3mX0dc7b4d4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,Commenting because i need people to remind me to do this workout everyday.✨✨✨ Help me stay motivated🫶🏻,2747,2024-05-31T03:51:24Z,0.8225,0.0,0.0,4.0,0.2353,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,17,0.8824,0.0
UgxJBg5vjuDpOCgyCbh4AaABAg,cbKkB3POqaY,fitness_wellness,Fitness / Wellness,"Day 1 <a href=""https://www.youtube.com/watch?v=cbKkB3POqaY&amp;t=757"">12:37</a>",3,2026-04-17T11:50:43Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,3,1.0,0.0
